Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/09/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1844,1104,3080,,,,,,,1352,1119,1635,1626,959,2756,921,618,1373
04/10/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",789,649,958,,,,3871,3191,4696,1883,1542,2300,2294,1169,4500,789,649,958
04/11/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2817,1755,4522,,,,4133,3285,5200,2521,1895,3353,2793,2116,3687,797,616,1029
04/12/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",702,602,819,,,,,,,,,,,,,991,660,1487
04/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",665,490,903,,,,,,,,,,,,,665,490,903
04/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",670,457,983,,,,,,,978,721,1327,,,,693,460,1044
04/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",,,,,,,,,,787,647,956,895,722,1109,,,
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",962,576,1607,,,,2996,2102,4271,1305,1005,1695,1718,938,3143,962,576,1607
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2353,1569,3527,,,,3718,3021,4577,2067,1798,2377,1941,1215,3101,875,590,1297
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2731,1770,4214,,,,4592,3655,5768,2035,1611,2571,2211,1526,3204,727,539,979
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",976,613,1554,,,,5126,4621,5686,2521,1967,3232,2222,1359,3632,965,600,1554
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",961,690,1338,,,,4858,4380,5387,2893,2573,3253,1836,1218,2766,835,622,1122
