Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",331,162,679,214,138,332,256,159,410,354,176,710,234,141,388,361,166,787
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",187,124,282,231,139,383,240,140,410,239,141,404,223,136,367,183,121,277
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",237,138,408,441,235,828,233,148,369,387,191,784,225,141,357,211,131,340
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",465,230,940,362,213,617,735,388,1393,400,211,755,320,164,625,202,132,308
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",356,172,738,446,249,801,519,316,852,514,247,1070,284,159,506,363,168,782
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",239,148,386,297,185,477,365,212,627,423,212,845,249,145,426,229,143,365
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",249,148,419,613,403,933,1482,973,2259,695,324,1491,759,312,1842,216,139,335
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",215,138,335,294,158,547,302,191,479,351,190,649,243,143,412,223,141,354
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",245,154,388,188,138,257,254,162,398,239,151,378,260,160,422,195,131,291
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",237,141,397,409,272,613,507,263,978,322,180,575,251,150,420,212,133,338
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",234,144,381,433,285,656,490,276,870,388,196,765,370,185,739,222,138,355
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",265,154,456,318,203,499,771,450,1322,444,215,918,309,168,565,253,146,435
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",234,142,385,349,216,564,440,281,689,434,209,902,250,151,412,213,134,337
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",411,213,791,379,222,646,462,248,860,471,242,917,294,162,534,231,145,367
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",201,135,302,283,200,402,323,216,483,418,256,681,246,172,351,204,134,311
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Makati Square, Chino Roces Ave, Legazpi Village, Makati, Metro Manila",229,139,378,205,140,299,224,143,351,225,134,379,249,148,417,188,138,256
