Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",360,268,485,818,412,1624,478,360,635,478,349,653,599,374,959,360,268,485
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",576,353,938,1110,749,1645,1066,720,1576,713,430,1183,675,435,1046,528,322,864
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",476,313,724,958,676,1356,874,632,1209,725,494,1064,709,484,1039,446,293,678
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",955,542,1681,828,559,1228,1518,1029,2239,890,513,1545,699,434,1127,489,313,763
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",491,322,750,972,707,1335,957,729,1256,743,461,1198,595,387,914,423,300,597
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",521,334,814,840,609,1159,1197,875,1639,869,521,1448,706,468,1067,444,306,643
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",453,300,683,,,,622,487,795,637,441,921,623,408,951,465,303,713
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",461,350,606,,,,571,374,873,500,334,747,552,360,846,459,350,602
05/21/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",702,444,1109,976,662,1440,788,511,1216,622,402,962,575,394,840,490,310,775
05/22/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",557,372,833,605,459,796,698,519,938,714,436,1168,599,420,854,541,353,831
05/23/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",819,507,1323,773,638,937,1021,732,1425,763,481,1213,635,393,1026,506,326,785
05/24/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",531,342,824,1010,653,1560,836,614,1138,727,472,1119,557,381,814,483,315,740
05/25/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Greenbelt Mall, Legazpi Street, Makati, Kalakhang Maynila",1064,603,1879,764,476,1226,1689,1326,2150,771,486,1223,1209,700,2086,496,309,797
