Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/13/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",172,111,266,144,106,196,180,116,281,164,109,245,184,113,300,155,99,243
05/14/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",208,110,391,293,177,483,256,124,529,186,101,343,153,96,246,160,99,258
05/15/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",157,101,245,244,143,417,208,110,392,226,106,481,200,105,381,149,97,228
05/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",178,106,298,208,130,334,344,175,676,231,108,493,184,104,327,170,101,284
05/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",212,110,408,234,136,402,181,105,311,257,115,574,157,97,254,152,96,241
05/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",181,109,302,224,138,364,207,115,373,262,121,567,214,110,415,171,104,280
05/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",164,103,260,131,104,163,226,155,331,265,180,390,189,129,278,170,104,278
05/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",147,104,206,132,99,176,154,97,244,164,97,277,193,111,337,149,105,210
05/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",152,100,229,268,161,445,162,101,261,183,100,332,157,98,249,146,98,216
05/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",210,106,414,201,128,316,178,103,309,242,111,527,149,92,240,183,103,323
05/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",218,111,427,369,198,690,202,110,371,230,112,473,161,97,267,169,107,268
05/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",159,101,250,196,127,302,198,110,358,204,110,378,149,94,237,152,98,237
05/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",150,101,224,250,124,504,367,186,726,230,110,479,272,149,495,146,98,217
05/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",267,145,490,173,134,222,194,119,319,377,222,639,176,115,271,165,107,256
05/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",156,101,242,150,110,206,168,106,265,174,119,256,162,95,274,159,101,250
05/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","3900 Gen Malvar Street, Makati",175,106,287,212,128,350,172,100,296,174,99,307,185,104,330,165,102,269
