Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2618,2019,3395,,,,2932,2350,3657,2805,2412,3262,2142,1647,2786,,,
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1078,901,1291,,,,2014,1624,2496,1644,1083,2496,,,,1098,914,1319
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2785,2107,3680,,,,3340,2569,4343,3238,2675,3920,2188,1890,2532,,,
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3567,2685,4737,,,,4699,3776,5848,,,,3063,2413,3889,1449,1048,2004
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3974,2812,5614,,,,,,,3485,2675,4540,3354,2493,4511,,,
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,4863,3244,7289,2927,2478,3458,3297,2508,4334,,,
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,1966,1699,2275,1784,1423,2236,,,
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2310,1779,2999,,,,,,,2440,2045,2913,,,,1216,1037,1424
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,1335,1150,1549,1640,1253,2146,,,
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1396,987,1973,,,,,,,1412,967,2062,1339,1174,1527,,,
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1319,1108,1568,,,,,,,3133,2423,4050,1966,1458,2652,1319,1108,1568
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3680,2483,5455,,,,4720,4291,5192,,,,3176,2048,4925,,,
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1428,1186,1719,,,,5028,4724,5352,4392,2926,6593,2391,1868,3060,1428,1186,1719
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,6221,5351,7233,,,,4037,3150,5172,,,
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2701,1872,3898,,,,3126,2521,3878,3381,2472,4623,1823,1462,2272,,,
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,1941,1500,2513,1994,1700,2340,1961,1342,2866,,,
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2658,2280,3098,,,,2851,2337,3478,,,,2588,2331,2874,1012,852,1203
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3766,2352,6028,,,,6295,4690,8447,,,,2671,1894,3767,1235,1097,1392
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",3057,2108,4434,,,,,,,,,,2401,1770,3256,,,
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1468,1267,1702,,,,,,,3202,2529,4055,,,,1459,1250,1704
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",4190,3127,5613,,,,5108,4269,6112,3532,2916,4279,3661,2677,5006,1373,1094,1724
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,3005,2446,3692,3202,2461,4166,1969,1492,2599,,,
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1818,1498,2206,,,,2084,1801,2411,1657,1479,1856,1779,1510,2096,1159,938,1431
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1318,1019,1704,,,,4191,3613,4861,,,,,,,1318,1019,1704
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,,,,,,,,,,,,
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",,,,,,,4596,3939,5362,2780,2325,3324,2492,1904,3260,,,
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1360,955,1935,,,,,,,3313,2751,3989,,,,1360,955,1935
05/18/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",2683,1877,3836,,,,,,,,,,2216,1695,2897,1645,1116,2425
05/19/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1274,933,1738,,,,1899,1700,2120,2525,2111,3019,1694,1399,2052,1303,950,1788
05/20/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Tomas Arguelles, Quezon City, Metro Manila",1788,1387,2304,,,,,,,1833,1423,2361,1693,1233,2325,1256,1033,1528
