Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",766,525,1117,,,,880,624,1241,697,472,1029,740,543,1007,,,
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",857,556,1320,,,,510,434,600,603,422,863,705,489,1017,857,556,1320
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",511,425,615,,,,487,453,524,503,417,606,593,464,758,,,
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",,,,,,,703,522,947,621,494,780,745,560,991,,,
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",698,498,978,,,,714,502,1016,617,478,796,828,556,1232,616,406,933
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",718,519,993,586,509,675,724,563,930,722,469,1112,747,577,969,,,
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",624,408,955,,,,777,562,1074,642,523,787,799,567,1127,624,408,955
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",809,486,1346,,,,792,543,1156,638,524,777,621,478,807,859,507,1454
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",647,465,901,,,,638,512,794,662,463,948,666,463,956,,,
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",,,,,,,650,506,834,618,456,837,601,501,721,,,
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",698,500,974,,,,875,566,1353,643,480,860,671,504,893,629,500,792
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",720,510,1016,531,493,572,731,566,944,676,501,910,864,535,1396,466,425,511
05/10/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",768,547,1078,,,,624,491,794,650,510,829,781,566,1076,784,560,1097
05/11/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",750,510,1101,,,,831,565,1222,654,457,936,772,531,1123,806,516,1259
05/12/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",672,504,895,,,,689,524,905,688,504,939,637,489,829,699,522,936
05/13/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",758,479,1199,,,,1001,532,1883,596,462,770,774,500,1199,,,
05/14/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",782,480,1275,,,,792,512,1224,690,453,1050,641,455,905,531,442,638
05/15/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",817,502,1330,,,,736,514,1055,666,481,923,703,482,1026,852,513,1414
05/16/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",516,418,637,,,,816,572,1163,643,477,868,653,444,959,516,418,637
05/17/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Pearl Plaza Cinema, Quirino Avenue Tambo, Paranaque City, Metro Manila",517,460,582,,,,692,590,812,681,471,984,800,500,1280,,,
