Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
06/22/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3826,2369,6178,2929,2505,3425,8132,7633,8663,3604,2190,5929,4045,3050,5365,1145,796,1648
06/23/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",2418,1614,3622,1763,1458,2131,3204,2493,4116,3098,2284,4202,1610,1279,2027,1059,828,1354
06/24/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",977,774,1234,913,819,1019,1848,1367,2496,1389,1107,1743,1155,921,1449,987,780,1248
06/25/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",830,719,959,,,,1700,1216,2377,1322,954,1833,1041,862,1257,836,723,967
06/26/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",4166,2555,6793,3354,2450,4590,8075,6859,9506,4008,2901,5538,3281,1894,5682,1050,734,1503
06/27/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3598,2315,5591,,,,,,,3236,2279,4595,3265,2233,4774,1148,793,1661
06/28/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",3369,2222,5108,3248,2771,3807,6987,6453,7566,3592,2899,4452,2464,1535,3955,1164,808,1676
06/29/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Gateway Mall, Araneta Center Cubao, Quezon City, 1109 Aurora Blvd, Project 3, Quezon City, Metro Manila",4432,3353,5858,3411,3199,3636,,,,4711,3629,6117,4183,3088,5666,1097,775,1551
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
