Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/03/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1893,1229,2917,1154,894,1491,3481,2486,4874,1716,1319,2232,1720,997,2968,470,332,664
05/04/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2029,1373,2997,,,,3879,2920,5154,1858,1425,2422,1945,1283,2949,460,339,623
05/05/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",484,343,682,642,483,853,1090,734,1619,1308,980,1747,538,406,713,488,339,703
05/06/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",626,441,887,433,345,543,728,546,969,595,438,809,692,473,1013,394,320,485
05/07/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",552,354,859,1702,1537,1884,1679,1332,2115,1150,884,1498,830,503,1371,534,350,813
05/08/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1629,956,2773,1890,1545,2313,2520,2069,3069,1780,1493,2122,1043,600,1814,533,354,802
05/09/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",638,417,976,1817,1509,2187,3242,2206,4764,1920,1533,2405,1750,936,3273,604,404,901
05/10/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1543,977,2439,1099,871,1386,2330,1761,3082,1728,1424,2096,1046,656,1667,488,353,675
05/11/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",2573,1644,4027,2271,1884,2738,5290,4243,6596,2319,1783,3017,2128,1242,3646,494,344,709
05/12/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1225,687,2187,649,511,825,2010,1609,2510,1550,1081,2223,772,480,1239,475,341,662
05/13/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",705,497,1000,395,326,478,1015,827,1247,709,524,961,676,502,911,472,325,687
05/14/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",583,358,951,1081,906,1289,3819,3066,4758,1008,627,1620,883,472,1649,552,347,878
